Date,Open,High,Low,Close,Adj Close,Volume
2013-07-08,0.509793,0.514544,0.507161,0.509770,0.509770,0
2013-07-09,0.513795,0.516908,0.512608,0.513795,0.513795,0
2013-07-10,0.515485,0.516446,0.510300,0.515485,0.515485,0
2013-07-11,0.520516,0.520622,0.511449,0.520977,0.520977,0
2013-07-12,0.513171,0.513856,0.509199,0.513076,0.513076,0
2013-07-15,0.512269,0.517135,0.511700,0.512316,0.512316,0
2013-07-16,0.517612,0.521268,0.516049,0.517625,0.517625,0
2013-07-17,0.520909,0.523423,0.518296,0.520909,0.520909,0
2013-07-18,0.523747,0.524054,0.519521,0.523505,0.523505,0
2013-07-19,0.520752,0.521921,0.519055,0.520752,0.520752,0
2013-07-22,0.522166,0.523270,0.521466,0.522139,0.522139,0
2013-07-23,0.523377,0.525105,0.521684,0.523292,0.523292,0
2013-07-24,0.526388,0.526648,0.521056,0.526368,0.526368,0
2013-07-25,0.520115,0.521703,0.517899,0.520313,0.520313,0
2013-07-26,0.520923,0.521273,0.518589,0.520465,0.520465,0
2013-07-29,0.519610,0.520478,0.518941,0.519610,0.519610,0
2013-07-30,0.519022,0.520562,0.518183,0.519022,0.519022,0
2013-07-31,0.520170,0.520245,0.513986,0.520170,0.520170,0
2013-08-01,0.517146,0.517285,0.513766,0.517258,0.517258,0
2013-08-02,0.514094,0.519702,0.512550,0.514094,0.514094,0
2013-08-05,0.519162,0.520021,0.516983,0.519162,0.519162,0
2013-08-06,0.518546,0.519615,0.517202,0.518546,0.518546,0
2013-08-07,0.519332,0.519588,0.517125,0.519332,0.519332,0
2013-08-08,0.518170,0.521469,0.517840,0.518170,0.518170,0
2013-08-09,0.520435,0.522431,0.520310,0.520435,0.520435,0
2013-08-12,0.520784,0.521921,0.519060,0.520784,0.520784,0
2013-08-13,0.519867,0.521031,0.516967,0.519683,0.519683,0
2013-08-14,0.517719,0.518199,0.515416,0.517719,0.517719,0
2013-08-15,0.517309,0.519184,0.513909,0.517392,0.517392,0
2013-08-16,0.517606,0.517866,0.515759,0.517606,0.517606,0
2013-08-19,0.514612,0.515730,0.511339,0.514742,0.514742,0
2013-08-20,0.512085,0.514409,0.511734,0.512007,0.512007,0
2013-08-21,0.513281,0.513500,0.506132,0.513347,0.513347,0
2013-08-22,0.505122,0.505904,0.501832,0.505050,0.505050,0
2013-08-23,0.502864,0.504918,0.500335,0.502942,0.502942,0
2013-08-26,0.502634,0.503375,0.500263,0.502609,0.502609,0
2013-08-27,0.501072,0.501072,0.490350,0.501072,0.501072,0
2013-08-28,0.488544,0.490201,0.482632,0.488510,0.488510,0
2013-08-29,0.493209,0.493854,0.490263,0.492987,0.492987,0
2013-08-30,0.492827,0.494152,0.490355,0.492858,0.492858,0
2013-09-02,0.492613,0.497052,0.491376,0.492613,0.492613,0
2013-09-03,0.495430,0.496630,0.484938,0.495430,0.495430,0
2013-09-04,0.486500,0.491608,0.483980,0.486306,0.486306,0
2013-09-05,0.488429,0.488857,0.480028,0.488429,0.488429,0
2013-09-06,0.483564,0.489476,0.481858,0.483554,0.483554,0
2013-09-09,0.487306,0.493503,0.487090,0.487424,0.487424,0
2013-09-10,0.494037,0.498529,0.491043,0.494037,0.494037,0
2013-09-11,0.496307,0.498892,0.493277,0.496268,0.496268,0
2013-09-12,0.497117,0.497735,0.493243,0.497218,0.497218,0
2013-09-13,0.493437,0.494389,0.490444,0.493535,0.493535,0
2013-09-16,0.498790,0.503170,0.496870,0.499503,0.499503,0
2013-09-17,0.499780,0.500801,0.496976,0.499937,0.499937,0
2013-09-18,0.499715,0.501756,0.498206,0.499715,0.499715,0
2013-09-19,0.515969,0.517732,0.508782,0.515959,0.515959,0
2013-09-20,0.510230,0.511344,0.503449,0.510162,0.510162,0
2013-09-23,0.504694,0.506688,0.501532,0.504844,0.504844,0
2013-09-24,0.503966,0.504243,0.498952,0.503966,0.503966,0
2013-09-25,0.500877,0.501329,0.498102,0.501231,0.501231,0
2013-09-26,0.496601,0.497926,0.494474,0.496601,0.496601,0
2013-09-27,0.494773,0.496042,0.489450,0.495172,0.495172,0
2013-09-30,0.490653,0.496623,0.489249,0.490648,0.490648,0
2013-10-01,0.495238,0.499500,0.494817,0.495243,0.495243,0
2013-10-02,0.497785,0.499975,0.494325,0.497859,0.497859,0
2013-10-03,0.501827,0.502008,0.497951,0.501837,0.501837,0
2013-10-04,0.499578,0.503094,0.499451,0.499451,0.499451,0
2013-10-07,0.503527,0.503550,0.499665,0.503497,0.503497,0
2013-10-08,null,null,null,null,null,null
2013-10-09,0.503261,0.504442,0.501953,0.503261,0.503261,0
2013-10-10,0.504543,0.506704,0.503418,0.504515,0.504515,0
2013-10-11,0.506332,0.506714,0.503504,0.506332,0.506332,0
2013-10-14,0.503286,0.505763,0.502222,0.503286,0.503286,0
2013-10-15,0.504775,0.505283,0.502707,0.504745,0.504745,0
2013-10-16,0.503926,0.506611,0.503256,0.503926,0.503926,0
2013-10-17,0.506665,0.510074,0.505715,0.506665,0.506665,0
2013-10-18,0.508699,0.509952,0.506953,0.508629,0.508629,0
2013-10-21,0.508275,0.508595,0.504042,0.507849,0.507849,0
2013-10-22,0.505408,0.508849,0.503403,0.505308,0.505308,0
2013-10-23,0.508474,0.508644,0.505617,0.508435,0.508435,0
2013-10-24,0.506642,0.507720,0.504551,0.506642,0.506642,0
2013-10-25,0.505160,0.505791,0.502882,0.505160,0.505160,0
2013-10-28,0.504671,0.505620,0.503294,0.504658,0.504658,0
2013-10-29,0.504449,0.504566,0.501980,0.504462,0.504462,0
2013-10-30,0.502326,0.503492,0.501484,0.502487,0.502487,0
2013-10-31,0.501731,0.503307,0.500501,0.501784,0.501784,0
2013-11-01,0.500912,0.501852,0.494775,0.501005,0.501005,0
2013-11-04,0.496221,0.496986,0.494567,0.496206,0.496206,0
2013-11-05,0.496339,0.496478,0.491637,0.496354,0.496354,0
2013-11-06,0.492759,0.494100,0.492090,0.492878,0.492878,0
2013-11-07,0.491579,0.494606,0.490439,0.491579,0.491579,0
2013-11-08,0.491475,0.494609,0.487636,0.491475,0.491475,0
2013-11-11,0.490487,0.492005,0.489649,0.490487,0.490487,0
2013-11-12,0.489925,0.490052,0.486287,0.489730,0.489730,0
2013-11-13,0.487102,0.488539,0.485793,0.487090,0.487090,0
2013-11-14,0.489817,0.490629,0.487900,0.489814,0.489814,0
2013-11-15,0.491632,0.492725,0.489601,0.491545,0.491545,0
2013-11-18,0.492613,0.495798,0.492320,0.492572,0.492572,0
2013-11-19,0.494905,0.498641,0.494205,0.494969,0.494969,0
2013-11-20,0.497619,0.499525,0.496519,0.497676,0.497676,0
2013-11-21,0.496379,0.496946,0.493832,0.496367,0.496367,0
2013-11-22,0.496243,0.498234,0.494658,0.496243,0.496243,0
2013-11-25,0.498216,0.501532,0.497659,0.498179,0.498179,0
2013-11-26,0.498427,0.499316,0.495079,0.498427,0.498427,0
2013-11-27,0.497268,0.497488,0.493464,0.497268,0.497268,0
2013-11-28,0.493939,0.496946,0.493644,0.493976,0.493976,0
2013-11-29,0.496675,0.497092,0.494144,0.496771,0.496771,0
2013-12-02,0.495368,0.495764,0.490112,0.495312,0.495312,0
2013-12-03,0.490651,0.492368,0.489524,0.490663,0.490663,0
2013-12-04,0.489368,0.490268,0.487584,0.489690,0.489690,0
2013-12-05,0.488451,0.491306,0.487173,0.488439,0.488439,0
2013-12-06,0.491251,0.495319,0.487403,0.491376,0.491376,0
2013-12-09,0.494059,0.494937,0.491384,0.494059,0.494059,0
2013-12-10,0.492303,0.494193,0.491516,0.492305,0.492305,0
2013-12-11,0.493664,0.493852,0.489299,0.493632,0.493632,0
2013-12-12,0.489694,0.491400,0.489005,0.489618,0.489618,0
2013-12-13,0.489699,0.490966,0.488735,0.489699,0.489699,0
2013-12-16,0.490119,0.493730,0.489807,0.489807,0.489807,0
2013-12-17,0.493527,0.493674,0.489364,0.493486,0.493486,0
2013-12-18,0.491458,0.491690,0.488377,0.491434,0.491434,0
2013-12-19,0.486642,0.488465,0.481000,0.486547,0.486547,0
2013-12-20,0.482632,0.482656,0.476694,0.482656,0.482656,0
2013-12-23,0.478499,0.480038,0.477653,0.478446,0.478446,0
2013-12-24,0.476824,0.481679,0.476529,0.476824,0.476824,0
2013-12-25,0.481638,0.483667,0.481638,0.481638,0.481638,0
2013-12-26,0.477261,0.479154,0.467990,0.477261,0.477261,0
2013-12-27,0.471247,0.472972,0.459430,0.471247,0.471247,0
2013-12-30,0.463936,0.471520,0.463540,0.464037,0.464037,0
2013-12-31,0.471574,0.473341,0.463762,0.471574,0.471574,0
2014-01-01,0.465625,0.465625,0.465625,0.465625,0.465625,0
2014-01-02,0.466359,0.466359,0.457354,0.465896,0.465896,0
2014-01-03,0.460936,0.462627,0.458804,0.461112,0.461112,0
2014-01-06,0.459791,0.459855,0.455714,0.459791,0.459791,0
2014-01-07,0.460878,0.463371,0.458554,0.460919,0.460919,0
2014-01-08,0.461708,0.462505,0.458442,0.461687,0.461687,0
2014-01-09,0.458029,0.459137,0.456053,0.457987,0.457987,0
2014-01-10,0.459354,0.462954,0.458272,0.459354,0.459354,0
2014-01-13,0.462082,0.462530,0.459036,0.462161,0.462161,0
2014-01-14,0.459044,0.459242,0.455255,0.459046,0.459046,0
2014-01-15,0.458259,0.458442,0.455166,0.458301,0.458301,0
2014-01-16,0.456815,0.456940,0.452141,0.456815,0.456815,0
2014-01-17,0.453225,0.453840,0.449948,0.453254,0.453254,0
2014-01-20,0.447774,0.448109,0.444480,0.447774,0.447774,0
2014-01-21,0.446748,0.447531,0.441560,0.446694,0.446694,0
2014-01-22,0.444194,0.446772,0.441131,0.444194,0.444194,0
2014-01-23,0.442836,0.442988,0.434461,0.442817,0.442817,0
2014-01-24,0.436552,0.437738,0.428528,0.436630,0.436630,0
2014-01-27,0.429208,0.434713,0.418550,0.429227,0.429227,0
2014-01-28,0.438837,0.444048,0.437752,0.438641,0.438641,0
2014-01-29,0.457505,0.462376,0.435825,0.457505,0.457505,0
2014-01-30,0.442321,0.446345,0.435142,0.442603,0.442603,0
2014-01-31,0.441745,0.445851,0.436224,0.441745,0.441745,0
2014-02-03,0.442503,0.443361,0.438982,0.442503,0.442503,0
2014-02-04,0.439425,0.445510,0.438218,0.439267,0.439267,0
2014-02-05,0.447269,0.448043,0.444527,0.447247,0.447247,0
2014-02-06,0.447117,0.453433,0.446919,0.447117,0.447117,0
2014-02-07,0.453186,0.456404,0.449458,0.453007,0.453007,0
2014-02-10,0.450810,0.452392,0.447567,0.450810,0.450810,0
2014-02-11,0.452167,0.455583,0.450509,0.452167,0.452167,0
2014-02-12,0.456206,0.458684,0.454463,0.456206,0.456206,0
2014-02-13,0.457226,0.457226,0.452386,0.457128,0.457128,0
2014-02-14,0.458087,0.458943,0.455239,0.458087,0.458087,0
2014-02-17,0.459221,0.460208,0.457346,0.458996,0.458996,0
2014-02-18,0.459540,0.459876,0.457668,0.459540,0.459540,0
2014-02-19,0.459291,0.459728,0.455539,0.459312,0.459312,0
2014-02-20,0.451753,0.455581,0.450643,0.452129,0.452129,0
2014-02-21,0.454525,0.459200,0.453741,0.454731,0.454731,0
2014-02-24,0.459377,0.460518,0.457312,0.459377,0.459377,0
2014-02-25,0.454531,0.455388,0.450126,0.454531,0.454531,0
2014-02-26,0.452233,0.454771,0.448227,0.452233,0.452233,0
2014-02-27,0.447842,0.448296,0.447391,0.447842,0.447842,0
2014-02-28,0.452311,0.453630,0.449747,0.452311,0.452311,0
2014-03-03,0.449095,0.451284,0.448155,0.448881,0.448881,0
2014-03-04,0.448920,0.453638,0.448581,0.448920,0.448920,0
2014-03-05,0.453515,0.454752,0.452208,0.453478,0.453478,0
2014-03-06,0.454201,0.458821,0.453186,0.454201,0.454201,0
2014-03-07,0.459048,0.459306,0.453375,0.459050,0.459050,0
2014-03-10,0.453953,0.453953,0.450065,0.453953,0.453953,0
2014-03-11,0.450903,0.451875,0.447936,0.450903,0.450903,0
2014-03-12,0.445740,0.448308,0.442909,0.445740,0.445740,0
2014-03-13,0.448115,0.450686,0.447876,0.448115,0.448115,0
2014-03-14,0.447876,0.449964,0.446030,0.447776,0.447776,0
2014-03-17,0.450296,0.451518,0.449228,0.450296,0.450296,0
2014-03-18,0.450741,0.451182,0.448738,0.450741,0.450741,0
2014-03-19,0.451101,0.451227,0.449196,0.451127,0.451127,0
2014-03-20,0.446588,0.448531,0.445551,0.446901,0.446901,0
2014-03-21,0.448358,0.448813,0.445587,0.448358,0.448358,0
2014-03-24,0.447347,0.448129,0.446112,0.447427,0.447427,0
2014-03-25,0.447195,0.449640,0.446594,0.447195,0.447195,0
2014-03-26,0.451369,0.456413,0.450167,0.451369,0.451369,0
2014-03-27,0.456515,0.459671,0.454358,0.456515,0.456515,0
2014-03-28,0.457966,0.458211,0.455179,0.457945,0.457945,0
2014-03-31,0.459605,0.467576,0.459187,0.459605,0.459605,0
2014-04-01,0.467865,0.468472,0.464352,0.467865,0.467865,0
2014-04-02,0.468128,0.471809,0.465582,0.468040,0.468040,0
2014-04-03,0.470042,0.470146,0.466440,0.470219,0.470219,0
2014-04-04,0.468918,0.474683,0.466105,0.468918,0.468918,0
2014-04-07,0.473368,0.473824,0.470717,0.473427,0.473427,0
2014-04-08,0.473774,0.478902,0.473160,0.473774,0.473774,0
2014-04-09,0.477582,0.477906,0.471083,0.477715,0.477715,0
2014-04-10,0.475891,0.477874,0.473209,0.475871,0.475871,0
2014-04-11,0.473895,0.474095,0.469642,0.473893,0.473893,0
2014-04-14,0.472498,0.473297,0.468801,0.472498,0.472498,0
2014-04-15,0.471438,0.472567,0.466766,0.471438,0.471438,0
2014-04-16,0.466862,0.469801,0.466753,0.466862,0.466862,0
2014-04-17,0.468421,0.471598,0.468095,0.468421,0.468421,0
2014-04-18,0.470174,0.470582,0.468953,0.470174,0.470174,0
2014-04-21,0.469598,0.469903,0.468259,0.469501,0.469501,0
2014-04-22,0.468920,0.469131,0.466585,0.468920,0.468920,0
2014-04-23,0.466995,0.467333,0.464453,0.466995,0.466995,0
2014-04-24,0.464902,0.469830,0.464803,0.464902,0.464902,0
2014-04-25,0.468636,0.469616,0.467010,0.468615,0.468615,0
2014-04-28,0.468336,0.471076,0.467119,0.468336,0.468336,0
2014-04-29,0.470022,0.472344,0.469724,0.470022,0.470022,0
2014-04-30,0.471591,0.473570,0.470356,0.471476,0.471476,0
2014-05-01,0.473691,0.475443,0.473093,0.473691,0.473691,0
2014-05-02,0.474865,0.476917,0.473438,0.474865,0.474865,0
2014-05-05,0.475292,0.477327,0.474645,0.475292,0.475292,0
2014-05-06,0.476374,0.478698,0.475907,0.476374,0.476374,0
2014-05-07,0.478654,0.480769,0.476735,0.478654,0.478654,0
2014-05-08,0.480612,0.483816,0.479803,0.480635,0.480635,0
2014-05-09,0.481728,0.482742,0.479483,0.481728,0.481728,0
2014-05-12,0.481839,0.482782,0.479375,0.481865,0.481865,0
2014-05-13,0.480427,0.484473,0.480231,0.480612,0.480612,0
2014-05-14,0.483702,0.485673,0.480580,0.483702,0.483702,0
2014-05-15,0.482910,0.483092,0.475412,0.482933,0.482933,0
2014-05-16,0.476601,0.478240,0.474800,0.476601,0.476601,0
2014-05-19,0.477001,0.478606,0.475538,0.477001,0.477001,0
2014-05-20,0.477325,0.477464,0.472706,0.477325,0.477325,0
2014-05-21,0.473536,0.476152,0.471947,0.473581,0.473581,0
2014-05-22,0.477783,0.480839,0.476191,0.477792,0.477792,0
2014-05-23,0.480474,0.480862,0.477425,0.480474,0.480474,0
2014-05-26,0.480924,0.481116,0.478787,0.480924,0.480924,0
2014-05-27,0.480181,0.480206,0.474676,0.480208,0.480208,0
2014-05-28,0.476002,0.476442,0.473552,0.476002,0.476002,0
2014-05-29,0.476940,0.479651,0.475654,0.476810,0.476810,0
2014-05-30,0.479113,0.479423,0.476492,0.479113,0.479113,0
2014-06-02,0.477231,0.478194,0.474525,0.477231,0.477231,0
2014-06-03,0.474570,0.477286,0.471945,0.474606,0.474606,0
2014-06-04,0.472500,0.473485,0.470170,0.472369,0.472369,0
2014-06-05,0.472950,0.476963,0.472746,0.472950,0.472950,0
2014-06-06,0.476790,0.481828,0.475778,0.476790,0.476790,0
2014-06-09,0.481842,0.481928,0.479138,0.481417,0.481417,0
2014-06-10,0.479462,0.481116,0.477783,0.479416,0.479416,0
2014-06-11,0.481075,0.481394,0.474509,0.481075,0.481075,0
2014-06-12,0.473306,0.476306,0.470907,0.473232,0.473232,0
2014-06-13,0.473671,0.473956,0.469468,0.473671,0.473671,0
2014-06-16,0.470996,0.471411,0.466318,0.470996,0.470996,0
2014-06-17,0.466751,0.469204,0.464533,0.466751,0.466751,0
2014-06-18,0.465294,0.467486,0.464775,0.465331,0.465331,0
2014-06-19,0.470961,0.471254,0.467792,0.470961,0.470961,0
2014-06-20,0.467253,0.468494,0.465263,0.467253,0.467253,0
2014-06-23,0.466662,0.468683,0.465771,0.466662,0.466662,0
2014-06-24,0.468250,0.469969,0.467845,0.468250,0.468250,0
2014-06-25,0.466986,0.469770,0.466114,0.466986,0.466986,0
2014-06-26,0.469598,0.470721,0.468852,0.469598,0.469598,0
2014-06-27,0.470551,0.471103,0.469947,0.470551,0.470551,0
2014-06-30,0.470950,0.472344,0.470524,0.470923,0.470923,0
2014-07-01,0.472195,0.472500,0.469431,0.472300,0.472300,0
2014-07-02,0.469909,0.470617,0.468933,0.469909,0.469909,0
2014-07-03,0.469631,0.469991,0.466934,0.469631,0.469631,0
2014-07-04,0.469991,0.470323,0.468610,0.469991,0.469991,0
2014-07-07,0.469021,0.469836,0.468228,0.469021,0.469021,0
2014-07-08,0.469843,0.471052,0.469340,0.469821,0.469821,0
2014-07-09,0.470832,0.472144,0.470110,0.470832,0.470832,0
2014-07-10,0.472880,0.472970,0.469484,0.472840,0.472840,0
2014-07-11,0.471072,0.472161,0.469726,0.471103,0.471103,0
2014-07-14,0.471950,0.473149,0.471187,0.471916,0.471916,0
2014-07-15,0.472594,0.472661,0.470329,0.472594,0.472594,0
2014-07-16,0.471007,0.472300,0.470272,0.470947,0.470947,0
2014-07-17,0.471591,0.471832,0.469087,0.471591,0.471591,0
2014-07-18,0.467388,0.471187,0.467019,0.467329,0.467329,0
2014-07-21,0.470595,0.472970,0.470506,0.470637,0.470637,0
2014-07-22,0.472177,0.475217,0.471591,0.472217,0.472217,0
2014-07-23,0.474863,0.479253,0.474766,0.474863,0.474863,0
2014-07-24,0.479021,0.479294,0.476638,0.479024,0.479024,0
2014-07-25,0.478361,0.478698,0.477115,0.478414,0.478414,0
2014-07-28,0.477703,0.478254,0.475455,0.477760,0.477760,0
2014-07-29,0.476601,0.476758,0.473138,0.476604,0.476604,0
2014-07-30,0.473442,0.474293,0.467115,0.473438,0.473438,0
2014-07-31,0.469182,0.469682,0.465827,0.469182,0.469182,0
2014-08-01,0.467255,0.470270,0.464956,0.467274,0.467274,0
2014-08-04,0.469398,0.469834,0.467836,0.469398,0.469398,0
2014-08-05,0.469532,0.471365,0.464684,0.469550,0.469550,0
2014-08-06,0.464786,0.464790,0.459806,0.464790,0.464790,0
2014-08-07,0.463285,0.463951,0.461472,0.463280,0.463280,0
2014-08-08,0.461282,0.464253,0.457185,0.461282,0.461282,0
2014-08-11,0.467889,0.468461,0.463521,0.467891,0.467891,0
2014-08-12,0.465296,0.465311,0.461423,0.465296,0.465296,0
2014-08-13,0.462199,0.464619,0.461877,0.462220,0.462220,0
2014-08-14,0.463998,0.465604,0.462274,0.463998,0.463998,0
2014-08-15,0.464598,0.465658,0.459441,0.464667,0.464667,0
2014-08-18,0.461730,0.462385,0.460020,0.461723,0.461723,0
2014-08-19,0.462242,0.463263,0.461367,0.462242,0.462242,0
2014-08-20,0.462278,0.462535,0.458552,0.462406,0.462406,0
2014-08-21,0.458194,0.461144,0.457001,0.458196,0.458196,0
2014-08-22,0.459413,0.460549,0.457777,0.459415,0.459415,0
2014-08-25,0.458899,0.459559,0.458652,0.458873,0.458873,0
2014-08-26,0.459040,0.462364,0.458518,0.458994,0.458994,0
2014-08-27,0.461941,0.464961,0.461308,0.461932,0.461932,0
2014-08-28,0.464300,0.464408,0.460342,0.464386,0.464386,0
2014-08-29,0.463480,0.464360,0.461953,0.463568,0.463568,0
2014-09-01,0.462903,0.463650,0.461789,0.462903,0.462903,0
2014-09-02,0.463265,0.463291,0.459369,0.463272,0.463272,0
2014-09-03,0.460248,0.463736,0.460087,0.460248,0.460248,0
2014-09-04,0.463225,0.465766,0.462308,0.463444,0.463444,0
2014-09-05,0.462355,0.464087,0.460908,0.462359,0.462359,0
2014-09-08,0.463482,0.463607,0.460872,0.463486,0.463486,0
2014-09-09,0.460325,0.460829,0.453918,0.460310,0.460310,0
2014-09-10,0.455371,0.455903,0.451977,0.455367,0.455367,0
2014-09-11,0.456117,0.456955,0.454607,0.456127,0.456127,0
2014-09-12,0.454845,0.455063,0.451217,0.454835,0.454835,0
2014-09-15,0.450388,0.453016,0.449992,0.450379,0.450379,0
2014-09-16,0.451922,0.454422,0.450416,0.451922,0.451922,0
2014-09-17,0.453869,0.453926,0.451767,0.453889,0.453889,0
2014-09-18,0.449438,0.451178,0.447467,0.449426,0.449426,0
2014-09-19,0.449590,0.450511,0.446508,0.449596,0.449596,0
2014-09-22,0.447531,0.448666,0.444834,0.447541,0.447541,0
2014-09-23,0.446403,0.448445,0.446168,0.446413,0.446413,0
2014-09-24,0.447011,0.448346,0.446243,0.447013,0.447013,0
2014-09-25,0.447035,0.447391,0.441131,0.447037,0.447037,0
2014-09-26,0.442531,0.443431,0.441121,0.442531,0.442531,0
2014-09-29,0.441692,0.442327,0.436891,0.441704,0.441704,0
2014-09-30,0.438697,0.440178,0.437258,0.438706,0.438706,0
2014-10-01,0.439018,0.439155,0.436262,0.439024,0.439024,0
2014-10-02,0.437978,0.441075,0.437836,0.437978,0.437978,0
2014-10-03,0.441059,0.441096,0.433704,0.441059,0.441059,0
2014-10-06,0.436049,0.440571,0.436045,0.436049,0.436049,0
2014-10-07,0.441098,0.441819,0.438962,0.441193,0.441193,0
2014-10-08,0.439717,0.439868,0.436026,0.439740,0.439740,0
2014-10-09,0.442114,0.443995,0.440666,0.442096,0.442096,0
2014-10-10,0.440531,0.440863,0.437080,0.440531,0.440531,0
2014-10-13,0.437756,0.441404,0.437623,0.437756,0.437756,0
2014-10-14,0.440420,0.441217,0.437535,0.440459,0.440459,0
2014-10-15,0.439899,0.442911,0.439086,0.439891,0.439891,0
2014-10-16,0.440587,0.442674,0.437936,0.440612,0.440612,0
2014-10-17,0.442343,0.445444,0.441137,0.442310,0.442310,0
2014-10-20,0.445466,0.446349,0.444162,0.445466,0.445466,0
2014-10-21,0.445780,0.447211,0.445179,0.445780,0.445780,0
2014-10-22,0.445665,0.446130,0.444721,0.445665,0.445665,0
2014-10-23,0.445377,0.448129,0.444429,0.445387,0.445387,0
2014-10-24,0.447417,0.448390,0.445841,0.447417,0.447417,0
2014-10-27,0.448270,0.448471,0.446030,0.448248,0.448248,0
2014-10-28,0.448577,0.453854,0.448017,0.448517,0.448517,0
2014-10-29,0.453303,0.456408,0.452968,0.453303,0.453303,0
2014-10-30,0.451520,0.454339,0.449471,0.451569,0.451569,0
2014-10-31,0.454897,0.456186,0.450027,0.454847,0.454847,0
2014-11-03,0.449049,0.449857,0.446648,0.448982,0.448982,0
2014-11-04,0.447832,0.450481,0.446991,0.447836,0.447836,0
2014-11-05,0.450317,0.450511,0.444814,0.450304,0.450304,0
2014-11-06,0.445706,0.447415,0.443276,0.445675,0.445675,0
2014-11-07,0.441275,0.442954,0.438616,0.441275,0.441275,0
2014-11-10,0.443262,0.445486,0.443117,0.443266,0.443266,0
2014-11-11,0.442780,0.442909,0.440348,0.442831,0.442831,0
2014-11-12,0.443196,0.444959,0.441729,0.443363,0.443363,0
2014-11-13,0.444334,0.446981,0.443547,0.444320,0.444320,0
2014-11-14,0.445971,0.447507,0.444775,0.445939,0.445939,0
2014-11-17,0.448525,0.449764,0.447790,0.448535,0.448535,0
2014-11-18,0.448414,0.450788,0.448197,0.448435,0.448435,0
2014-11-19,0.450361,0.450572,0.446253,0.450361,0.450361,0
2014-11-20,0.448256,0.450237,0.446010,0.448229,0.448229,0
2014-11-21,0.450294,0.450938,0.448563,0.450398,0.450398,0
2014-11-24,0.450252,0.450993,0.448229,0.450252,0.450252,0
2014-11-25,0.448634,0.450369,0.447173,0.448672,0.448672,0
2014-11-26,0.450781,0.452591,0.448823,0.450781,0.450781,0
2014-11-27,0.452579,0.453063,0.450952,0.452579,0.452579,0
2014-11-28,0.453391,0.453494,0.451101,0.453354,0.453354,0
2014-12-01,0.450633,0.451577,0.448706,0.450572,0.450572,0
2014-12-02,0.451839,0.451890,0.448376,0.451779,0.451779,0
2014-12-03,0.448531,0.448612,0.446030,0.448529,0.448529,0
2014-12-04,0.446748,0.448229,0.445601,0.446756,0.446756,0
2014-12-05,0.447742,0.448129,0.441612,0.447772,0.447772,0
2014-12-08,0.442687,0.442850,0.438470,0.442687,0.442687,0
2014-12-09,0.441034,0.443145,0.440284,0.441001,0.441001,0
2014-12-10,0.441509,0.442836,0.440828,0.441509,0.441509,0
2014-12-11,0.441606,0.442780,0.439199,0.441550,0.441550,0
2014-12-12,0.438920,0.440290,0.433009,0.438608,0.438608,0
2014-12-15,0.434346,0.436022,0.424701,0.434346,0.434346,0
2014-12-16,0.424674,0.426694,0.414748,0.424674,0.424674,0
2014-12-17,0.423810,0.428908,0.420888,0.423810,0.423810,0
2014-12-18,0.428126,0.432449,0.427084,0.428132,0.428132,0
2014-12-19,0.430724,0.432260,0.428431,0.430724,0.430724,0
2014-12-22,0.432404,0.432863,0.431053,0.432404,0.432404,0
2014-12-23,0.432457,0.432505,0.430219,0.432393,0.432393,0
2014-12-24,0.431284,0.431768,0.430207,0.431284,0.431284,0
2014-12-25,0.432272,0.432272,0.431425,0.432272,0.432272,0
2014-12-26,0.431220,0.431771,0.430728,0.431455,0.431455,0
2014-12-29,0.431077,0.432636,0.429695,0.431077,0.431077,0
2014-12-30,0.431637,0.432171,0.425949,0.431637,0.431637,0
2014-12-31,0.430407,0.430704,0.428064,0.430528,0.430528,0
2015-01-01,0.428971,0.428971,0.428971,0.428971,0.428971,0
2015-01-02,0.429004,0.429083,0.424268,0.429004,0.429004,0
2015-01-05,0.426942,0.429609,0.425219,0.426942,0.426942,0
2015-01-06,0.429046,0.431854,0.428174,0.429046,0.429046,0
2015-01-07,0.430156,0.430865,0.428881,0.430365,0.430365,0
2015-01-08,0.431468,0.435032,0.430645,0.431486,0.431486,0
2015-01-09,0.435150,0.437541,0.432957,0.435123,0.435123,0
2015-01-12,0.436152,0.437627,0.435599,0.436154,0.436154,0
2015-01-13,0.437792,0.439775,0.437292,0.437777,0.437777,0
2015-01-14,0.438151,0.439174,0.433529,0.438141,0.438141,0
2015-01-15,0.438233,0.440032,0.434904,0.438362,0.438362,0
2015-01-16,0.433851,0.434677,0.427460,0.433779,0.433779,0
2015-01-19,0.429124,0.431388,0.426366,0.429006,0.429006,0
2015-01-20,0.428662,0.430496,0.423671,0.428842,0.428842,0
2015-01-21,0.426356,0.428640,0.425913,0.426356,0.426356,0
2015-01-22,0.425943,0.430812,0.424016,0.425719,0.425719,0
2015-01-23,0.429888,0.430845,0.424859,0.429875,0.429875,0
2015-01-26,0.423196,0.425787,0.421743,0.423198,0.423198,0
2015-01-27,0.424445,0.427352,0.422032,0.424446,0.424446,0
2015-01-28,0.423166,0.424627,0.419664,0.423166,0.423166,0
2015-01-29,0.418950,0.418990,0.413782,0.418950,0.418950,0
2015-01-30,0.414080,0.415645,0.408856,0.413995,0.413995,0
2015-02-02,0.409789,0.413902,0.409571,0.409802,0.409802,0
